word,translation,category,level,pos,headword,sublist,frequency,source,topic,scene
govern,,reading_society,6,noun,,,65,IELTS_Reading,,
government,,reading_society,6,noun,,,65,IELTS_Reading,,
governor,,reading_society,6,noun,,,65,IELTS_Reading,,
grab,,reading_society,6,noun,,,65,IELTS_Reading,,
grace,,reading_society,6,noun,,,65,IELTS_Reading,,
gradual,,reading_society,6,noun,,,65,IELTS_Reading,,
graduate,,reading_society,6,noun,,,65,IELTS_Reading,,
grain,,reading_society,6,noun,,,65,IELTS_Reading,,
grand,,reading_society,6,noun,,,65,IELTS_Reading,,
graph,,reading_society,6,noun,,,65,IELTS_Reading,,
grasp,,reading_society,6,noun,,,65,IELTS_Reading,,
grass,,reading_society,6,noun,,,65,IELTS_Reading,,
grateful,,reading_society,6,noun,,,65,IELTS_Reading,,
grave,,reading_society,6,noun,,,65,IELTS_Reading,,
gray,,reading_society,6,noun,,,65,IELTS_Reading,,
great,,reading_society,6,noun,,,65,IELTS_Reading,,
greed,,reading_society,6,noun,,,65,IELTS_Reading,,
green,,reading_society,6,noun,,,65,IELTS_Reading,,
greet,,reading_society,6,noun,,,65,IELTS_Reading,,
grid,,reading_society,6,noun,,,65,IELTS_Reading,,
grief,,reading_society,6,noun,,,65,IELTS_Reading,,
grim,,reading_society,6,noun,,,65,IELTS_Reading,,
grin,,reading_society,6,noun,,,65,IELTS_Reading,,
grind,,reading_society,6,noun,,,65,IELTS_Reading,,
grip,,reading_society,6,noun,,,65,IELTS_Reading,,
groan,,reading_society,6,noun,,,65,IELTS_Reading,,
grocery,,reading_society,6,noun,,,65,IELTS_Reading,,
gross,,reading_society,6,noun,,,65,IELTS_Reading,,
ground,,reading_society,6,noun,,,65,IELTS_Reading,,
group,,reading_society,6,noun,,,65,IELTS_Reading,,
grow,,reading_society,6,noun,,,65,IELTS_Reading,,
growth,,reading_society,6,noun,,,65,IELTS_Reading,,
guard,,reading_society,6,noun,,,65,IELTS_Reading,,
guess,,reading_society,6,noun,,,65,IELTS_Reading,,
guest,,reading_society,6,noun,,,65,IELTS_Reading,,
guilt,,reading_society,6,noun,,,65,IELTS_Reading,,
guilty,,reading_society,6,noun,,,65,IELTS_Reading,,
guitar,,reading_society,6,noun,,,65,IELTS_Reading,,
gulf,,reading_society,6,noun,,,65,IELTS_Reading,,
gum,,reading_society,6,noun,,,65,IELTS_Reading,,
gun,,reading_society,6,noun,,,65,IELTS_Reading,,
gut,,reading_society,6,noun,,,65,IELTS_Reading,,
guy,,reading_society,6,noun,,,65,IELTS_Reading,,
gym,,reading_society,6,noun,,,65,IELTS_Reading,,
habit,,reading_society,6,noun,,,65,IELTS_Reading,,
hail,,reading_society,6,noun,,,65,IELTS_Reading,,
hair,,reading_society,6,noun,,,65,IELTS_Reading,,
half,,reading_society,6,noun,,,65,IELTS_Reading,,
hall,,reading_society,6,noun,,,65,IELTS_Reading,,
halt,,reading_society,6,noun,,,65,IELTS_Reading,,
ham,,reading_society,6,noun,,,65,IELTS_Reading,,
hammer,,reading_society,6,noun,,,65,IELTS_Reading,,
hand,,reading_society,6,noun,,,65,IELTS_Reading,,
handbook,,reading_society,6,noun,,,65,IELTS_Reading,,
handful,,reading_society,6,noun,,,65,IELTS_Reading,,
handle,,reading_society,6,noun,,,65,IELTS_Reading,,
handy,,reading_society,6,noun,,,65,IELTS_Reading,,
hang,,reading_society,6,noun,,,65,IELTS_Reading,,
happen,,reading_society,6,noun,,,65,IELTS_Reading,,
happy,,reading_society,6,noun,,,65,IELTS_Reading,,
harbor,,reading_society,6,noun,,,65,IELTS_Reading,,
hard,,reading_society,6,noun,,,65,IELTS_Reading,,
harden,,reading_society,6,noun,,,65,IELTS_Reading,,
hardship,,reading_society,6,noun,,,65,IELTS_Reading,,
harm,,reading_society,6,noun,,,65,IELTS_Reading,,
harmony,,reading_society,6,noun,,,65,IELTS_Reading,,
harness,,reading_society,6,noun,,,65,IELTS_Reading,,
harsh,,reading_society,6,noun,,,65,IELTS_Reading,,
harvest,,reading_society,6,noun,,,65,IELTS_Reading,,
haste,,reading_society,6,noun,,,65,IELTS_Reading,,
hat,,reading_society,6,noun,,,65,IELTS_Reading,,
hatch,,reading_society,6,noun,,,65,IELTS_Reading,,
hate,,reading_society,6,noun,,,65,IELTS_Reading,,
haul,,reading_society,6,noun,,,65,IELTS_Reading,,
haunt,,reading_society,6,noun,,,65,IELTS_Reading,,
have,,reading_society,6,noun,,,65,IELTS_Reading,,
hazard,,reading_society,6,noun,,,65,IELTS_Reading,,
head,,reading_society,6,noun,,,65,IELTS_Reading,,
headline,,reading_society,6,noun,,,65,IELTS_Reading,,
headquarters,,reading_society,6,noun,,,65,IELTS_Reading,,
heal,,reading_society,6,noun,,,65,IELTS_Reading,,
heap,,reading_society,6,noun,,,65,IELTS_Reading,,
hear,,reading_society,6,noun,,,65,IELTS_Reading,,
heat,,reading_society,6,noun,,,65,IELTS_Reading,,
heave,,reading_society,6,noun,,,65,IELTS_Reading,,
heaven,,reading_society,6,noun,,,65,IELTS_Reading,,
heavy,,reading_society,6,noun,,,65,IELTS_Reading,,
hedge,,reading_society,6,noun,,,65,IELTS_Reading,,
heel,,reading_society,6,noun,,,65,IELTS_Reading,,
height,,reading_society,6,noun,,,65,IELTS_Reading,,
heir,,reading_society,6,noun,,,65,IELTS_Reading,,
helicopter,,reading_society,6,noun,,,65,IELTS_Reading,,
hell,,reading_society,6,noun,,,65,IELTS_Reading,,
hello,,reading_society,6,noun,,,65,IELTS_Reading,,
help,,reading_society,6,noun,,,65,IELTS_Reading,,
helpful,,reading_society,6,noun,,,65,IELTS_Reading,,
hen,,reading_society,6,noun,,,65,IELTS_Reading,,
herald,,reading_society,6,noun,,,65,IELTS_Reading,,
herb,,reading_society,6,noun,,,65,IELTS_Reading,,
herd,,reading_society,6,noun,,,65,IELTS_Reading,,
here,,reading_society,6,noun,,,65,IELTS_Reading,,
hero,,reading_society,6,noun,,,65,IELTS_Reading,,
heroine,,reading_society,6,noun,,,65,IELTS_Reading,,
heroism,,reading_society,6,noun,,,65,IELTS_Reading,,
hesitate,,reading_society,6,noun,,,65,IELTS_Reading,,
hide,,reading_society,6,noun,,,65,IELTS_Reading,,
high,,reading_society,6,noun,,,65,IELTS_Reading,,
highway,,reading_society,6,noun,,,65,IELTS_Reading,,
hike,,reading_society,6,noun,,,65,IELTS_Reading,,
hill,,reading_society,6,noun,,,65,IELTS_Reading,,
him,,reading_society,6,noun,,,65,IELTS_Reading,,
hinder,,reading_society,6,noun,,,65,IELTS_Reading,,
hint,,reading_society,6,noun,,,65,IELTS_Reading,,
hip,,reading_society,6,noun,,,65,IELTS_Reading,,
historian,,reading_society,6,noun,,,65,IELTS_Reading,,
historic,,reading_society,6,noun,,,65,IELTS_Reading,,
history,,reading_society,6,noun,,,65,IELTS_Reading,,
hit,,reading_society,6,noun,,,65,IELTS_Reading,,
hobby,,reading_society,6,noun,,,65,IELTS_Reading,,
hold,,reading_society,6,noun,,,65,IELTS_Reading,,
hole,,reading_society,6,noun,,,65,IELTS_Reading,,
holiday,,reading_society,6,noun,,,65,IELTS_Reading,,
hollow,,reading_society,6,noun,,,65,IELTS_Reading,,
holy,,reading_society,6,noun,,,65,IELTS_Reading,,
home,,reading_society,6,noun,,,65,IELTS_Reading,,
honest,,reading_society,6,noun,,,65,IELTS_Reading,,
honey,,reading_society,6,noun,,,65,IELTS_Reading,,
honor,,reading_society,6,noun,,,65,IELTS_Reading,,
hook,,reading_society,6,noun,,,65,IELTS_Reading,,
hope,,reading_society,6,noun,,,65,IELTS_Reading,,
horizon,,reading_society,6,noun,,,65,IELTS_Reading,,
horn,,reading_society,6,noun,,,65,IELTS_Reading,,
horror,,reading_society,6,noun,,,65,IELTS_Reading,,
horse,,reading_society,6,noun,,,65,IELTS_Reading,,
hose,,reading_society,6,noun,,,65,IELTS_Reading,,
hostage,,reading_society,6,noun,,,65,IELTS_Reading,,
hostile,,reading_society,6,noun,,,65,IELTS_Reading,,
hot,,reading_society,6,noun,,,65,IELTS_Reading,,
hour,,reading_society,6,noun,,,65,IELTS_Reading,,
household,,reading_society,6,noun,,,65,IELTS_Reading,,
housewife,,reading_society,6,noun,,,65,IELTS_Reading,,
housework,,reading_society,6,noun,,,65,IELTS_Reading,,
housing,,reading_society,6,noun,,,65,IELTS_Reading,,
hover,,reading_society,6,noun,,,65,IELTS_Reading,,
how,,reading_society,6,noun,,,65,IELTS_Reading,,
huge,,reading_society,6,noun,,,65,IELTS_Reading,,
human,,reading_society,6,noun,,,65,IELTS_Reading,,
humble,,reading_society,6,noun,,,65,IELTS_Reading,,
humid,,reading_society,6,noun,,,65,IELTS_Reading,,
humidity,,reading_society,6,noun,,,65,IELTS_Reading,,
humiliate,,reading_society,6,noun,,,65,IELTS_Reading,,
humor,,reading_society,6,noun,,,65,IELTS_Reading,,
hundred,,reading_society,6,noun,,,65,IELTS_Reading,,
hunger,,reading_society,6,noun,,,65,IELTS_Reading,,
hunt,,reading_society,6,noun,,,65,IELTS_Reading,,
hurdle,,reading_society,6,noun,,,65,IELTS_Reading,,
hurry,,reading_society,6,noun,,,65,IELTS_Reading,,
hurt,,reading_society,6,noun,,,65,IELTS_Reading,,
husband,,reading_society,6,noun,,,65,IELTS_Reading,,
hut,,reading_society,6,noun,,,65,IELTS_Reading,,
hysterical,,reading_society,6,noun,,,65,IELTS_Reading,,
ice,,reading_society,6,noun,,,65,IELTS_Reading,,
idea,,reading_society,6,noun,,,65,IELTS_Reading,,
ideal,,reading_society,6,noun,,,65,IELTS_Reading,,
idiom,,reading_society,6,noun,,,65,IELTS_Reading,,
idiot,,reading_society,6,noun,,,65,IELTS_Reading,,
idle,,reading_society,6,noun,,,65,IELTS_Reading,,
if,,reading_society,6,noun,,,65,IELTS_Reading,,
ignite,,reading_society,6,noun,,,65,IELTS_Reading,,
ignorance,,reading_society,6,noun,,,65,IELTS_Reading,,
ignorant,,reading_society,6,noun,,,65,IELTS_Reading,,
ill,,reading_society,6,noun,,,65,IELTS_Reading,,
illuminate,,reading_society,6,noun,,,65,IELTS_Reading,,
illusion,,reading_society,6,noun,,,65,IELTS_Reading,,
imagine,,reading_society,6,noun,,,65,IELTS_Reading,,
imitate,,reading_society,6,noun,,,65,IELTS_Reading,,
immediate,,reading_society,6,noun,,,65,IELTS_Reading,,
immense,,reading_society,6,noun,,,65,IELTS_Reading,,
immerse,,reading_society,6,noun,,,65,IELTS_Reading,,
impair,,reading_society,6,noun,,,65,IELTS_Reading,,
impart,,reading_society,6,noun,,,65,IELTS_Reading,,
impatient,,reading_society,6,noun,,,65,IELTS_Reading,,
imperative,,reading_society,6,noun,,,65,IELTS_Reading,,
import,,reading_society,6,noun,,,65,IELTS_Reading,,
important,,reading_society,6,noun,,,65,IELTS_Reading,,
impress,,reading_society,6,noun,,,65,IELTS_Reading,,
impression,,reading_society,6,noun,,,65,IELTS_Reading,,
impressive,,reading_society,6,noun,,,65,IELTS_Reading,,
improve,,reading_society,6,noun,,,65,IELTS_Reading,,
in,,reading_society,6,noun,,,65,IELTS_Reading,,
incident,,reading_society,6,noun,,,65,IELTS_Reading,,
include,,reading_society,6,noun,,,65,IELTS_Reading,,
increase,,reading_society,6,noun,,,65,IELTS_Reading,,
incredible,,reading_society,6,noun,,,65,IELTS_Reading,,
indeed,,reading_society,6,noun,,,65,IELTS_Reading,,
indoor,,reading_society,6,noun,,,65,IELTS_Reading,,
indulge,,reading_society,6,noun,,,65,IELTS_Reading,,
infant,,reading_society,6,noun,,,65,IELTS_Reading,,
inferior,,reading_society,6,noun,,,65,IELTS_Reading,,
infinite,,reading_society,6,noun,,,65,IELTS_Reading,,
inflation,,reading_society,6,noun,,,65,IELTS_Reading,,
influence,,reading_society,6,noun,,,65,IELTS_Reading,,
inform,,reading_society,6,noun,,,65,IELTS_Reading,,
information,,reading_society,6,noun,,,65,IELTS_Reading,,
ingredient,,reading_society,6,noun,,,65,IELTS_Reading,,
inhabit,,reading_society,6,noun,,,65,IELTS_Reading,,
inject,,reading_society,6,noun,,,65,IELTS_Reading,,
injustice,,reading_society,6,noun,,,65,IELTS_Reading,,
ink,,reading_society,6,noun,,,65,IELTS_Reading,,
inland,,reading_society,6,noun,,,65,IELTS_Reading,,
inlet,,reading_society,6,noun,,,65,IELTS_Reading,,
inn,,reading_society,6,noun,,,65,IELTS_Reading,,
innocent,,reading_society,6,noun,,,65,IELTS_Reading,,
inquire,,reading_society,6,noun,,,65,IELTS_Reading,,
inside,,reading_society,6,noun,,,65,IELTS_Reading,,
insist,,reading_society,6,noun,,,65,IELTS_Reading,,
inspire,,reading_society,6,noun,,,65,IELTS_Reading,,
install,,reading_society,6,noun,,,65,IELTS_Reading,,
instant,,reading_society,6,noun,,,65,IELTS_Reading,,
instead,,reading_society,6,noun,,,65,IELTS_Reading,,
insult,,reading_society,6,noun,,,65,IELTS_Reading,,
intake,,reading_society,6,noun,,,65,IELTS_Reading,,
intelligent,,reading_society,6,noun,,,65,IELTS_Reading,,
intend,,reading_society,6,noun,,,65,IELTS_Reading,,
intensive,,reading_society,6,noun,,,65,IELTS_Reading,,
intent,,reading_society,6,noun,,,65,IELTS_Reading,,
intention,,reading_society,6,noun,,,65,IELTS_Reading,,
intercourse,,reading_society,6,noun,,,65,IELTS_Reading,,
interface,,reading_society,6,noun,,,65,IELTS_Reading,,
interfere,,reading_society,6,noun,,,65,IELTS_Reading,,
interim,,reading_society,6,noun,,,65,IELTS_Reading,,
interior,,reading_society,6,noun,,,65,IELTS_Reading,,
international,,reading_society,6,noun,,,65,IELTS_Reading,,
Internet,,reading_society,6,noun,,,65,IELTS_Reading,,
interrupt,,reading_society,6,noun,,,65,IELTS_Reading,,
intersection,,reading_society,6,noun,,,65,IELTS_Reading,,
intimate,,reading_society,6,noun,,,65,IELTS_Reading,,
intimidate,,reading_society,6,noun,,,65,IELTS_Reading,,
into,,reading_society,6,noun,,,65,IELTS_Reading,,
intricate,,reading_society,6,noun,,,65,IELTS_Reading,,
intrigue,,reading_society,6,noun,,,65,IELTS_Reading,,
introduce,,reading_society,6,noun,,,65,IELTS_Reading,,
intrude,,reading_society,6,noun,,,65,IELTS_Reading,,
intuition,,reading_society,6,noun,,,65,IELTS_Reading,,
invade,,reading_society,6,noun,,,65,IELTS_Reading,,
invaluable,,reading_society,6,noun,,,65,IELTS_Reading,,
invasion,,reading_society,6,noun,,,65,IELTS_Reading,,
invent,,reading_society,6,noun,,,65,IELTS_Reading,,
invisible,,reading_society,6,noun,,,65,IELTS_Reading,,
invite,,reading_society,6,noun,,,65,IELTS_Reading,,
inward,,reading_society,6,noun,,,65,IELTS_Reading,,
irony,,reading_society,6,noun,,,65,IELTS_Reading,,
irrespective,,reading_society,6,noun,,,65,IELTS_Reading,,
irrigate,,reading_society,6,noun,,,65,IELTS_Reading,,
irritate,,reading_society,6,noun,,,65,IELTS_Reading,,
island,,reading_society,6,noun,,,65,IELTS_Reading,,
ivory,,reading_society,6,noun,,,65,IELTS_Reading,,
jail,,reading_society,6,noun,,,65,IELTS_Reading,,
jar,,reading_society,6,noun,,,65,IELTS_Reading,,
jaw,,reading_society,6,noun,,,65,IELTS_Reading,,
jazz,,reading_society,6,noun,,,65,IELTS_Reading,,
jealous,,reading_society,6,noun,,,65,IELTS_Reading,,
jeans,,reading_society,6,noun,,,65,IELTS_Reading,,
jet,,reading_society,6,noun,,,65,IELTS_Reading,,
jewel,,reading_society,6,noun,,,65,IELTS_Reading,,
jog,,reading_society,6,noun,,,65,IELTS_Reading,,
join,,reading_society,6,noun,,,65,IELTS_Reading,,
joint,,reading_society,6,noun,,,65,IELTS_Reading,,
joke,,reading_society,6,noun,,,65,IELTS_Reading,,
jolly,,reading_society,6,noun,,,65,IELTS_Reading,,
journalist,,reading_society,6,noun,,,65,IELTS_Reading,,
journey,,reading_society,6,noun,,,65,IELTS_Reading,,
joy,,reading_society,6,noun,,,65,IELTS_Reading,,
judge,,reading_society,6,noun,,,65,IELTS_Reading,,
judgment,,reading_society,6,noun,,,65,IELTS_Reading,,
judicial,,reading_society,6,noun,,,65,IELTS_Reading,,
jug,,reading_society,6,noun,,,65,IELTS_Reading,,
juice,,reading_society,6,noun,,,65,IELTS_Reading,,
jump,,reading_society,6,noun,,,65,IELTS_Reading,,
junction,,reading_society,6,noun,,,65,IELTS_Reading,,
jungle,,reading_society,6,noun,,,65,IELTS_Reading,,
junk,,reading_society,6,noun,,,65,IELTS_Reading,,
jury,,reading_society,6,noun,,,65,IELTS_Reading,,
just,,reading_society,6,noun,,,65,IELTS_Reading,,
justice,,reading_society,6,noun,,,65,IELTS_Reading,,
keen,,reading_society,6,noun,,,65,IELTS_Reading,,
keep,,reading_society,6,noun,,,65,IELTS_Reading,,
kettle,,reading_society,6,noun,,,65,IELTS_Reading,,
key,,reading_society,6,noun,,,65,IELTS_Reading,,
keyboard,,reading_society,6,noun,,,65,IELTS_Reading,,
kick,,reading_society,6,noun,,,65,IELTS_Reading,,
kid,,reading_society,6,noun,,,65,IELTS_Reading,,
kidnap,,reading_society,6,noun,,,65,IELTS_Reading,,
kill,,reading_society,6,noun,,,65,IELTS_Reading,,
kilo,,reading_society,6,noun,,,65,IELTS_Reading,,
kilometer,,reading_society,6,noun,,,65,IELTS_Reading,,
kind,,reading_society,6,noun,,,65,IELTS_Reading,,
king,,reading_society,6,noun,,,65,IELTS_Reading,,
kingdom,,reading_society,6,noun,,,65,IELTS_Reading,,
kiss,,reading_society,6,noun,,,65,IELTS_Reading,,
kit,,reading_society,6,noun,,,65,IELTS_Reading,,
kite,,reading_society,6,noun,,,65,IELTS_Reading,,
knee,,reading_society,6,noun,,,65,IELTS_Reading,,
kneel,,reading_society,6,noun,,,65,IELTS_Reading,,
knit,,reading_society,6,noun,,,65,IELTS_Reading,,
knob,,reading_society,6,noun,,,65,IELTS_Reading,,
knock,,reading_society,6,noun,,,65,IELTS_Reading,,
knot,,reading_society,6,noun,,,65,IELTS_Reading,,
know,,reading_society,6,noun,,,65,IELTS_Reading,,
knowledge,,reading_society,6,noun,,,65,IELTS_Reading,,
lack,,reading_society,6,noun,,,65,IELTS_Reading,,
ladder,,reading_society,6,noun,,,65,IELTS_Reading,,
lady,,reading_society,6,noun,,,65,IELTS_Reading,,
lag,,reading_society,6,noun,,,65,IELTS_Reading,,
lake,,reading_society,6,noun,,,65,IELTS_Reading,,
lamb,,reading_society,6,noun,,,65,IELTS_Reading,,
lame,,reading_society,6,noun,,,65,IELTS_Reading,,
land,,reading_society,6,noun,,,65,IELTS_Reading,,
landscape,,reading_society,6,noun,,,65,IELTS_Reading,,
lane,,reading_society,6,noun,,,65,IELTS_Reading,,
language,,reading_society,6,noun,,,65,IELTS_Reading,,
large,,reading_society,6,noun,,,65,IELTS_Reading,,
last,,reading_society,6,noun,,,65,IELTS_Reading,,
late,,reading_society,6,noun,,,65,IELTS_Reading,,
lately,,reading_society,6,noun,,,65,IELTS_Reading,,
latent,,reading_society,6,noun,,,65,IELTS_Reading,,
later,,reading_society,6,noun,,,65,IELTS_Reading,,
lateral,,reading_society,6,noun,,,65,IELTS_Reading,,
latest,,reading_society,6,noun,,,65,IELTS_Reading,,
latter,,reading_society,6,noun,,,65,IELTS_Reading,,
launch,,reading_society,6,noun,,,65,IELTS_Reading,,
law,,reading_society,6,noun,,,65,IELTS_Reading,,
lawn,,reading_society,6,noun,,,65,IELTS_Reading,,
lawyer,,reading_society,6,noun,,,65,IELTS_Reading,,
lay,,reading_society,6,noun,,,65,IELTS_Reading,,
layman,,reading_society,6,noun,,,65,IELTS_Reading,,
layout,,reading_society,6,noun,,,65,IELTS_Reading,,
lazy,,reading_society,6,noun,,,65,IELTS_Reading,,
lead,,reading_society,6,noun,,,65,IELTS_Reading,,
leader,,reading_society,6,noun,,,65,IELTS_Reading,,
leading,,reading_society,6,noun,,,65,IELTS_Reading,,
leaf,,reading_society,6,noun,,,65,IELTS_Reading,,
league,,reading_society,6,noun,,,65,IELTS_Reading,,
leak,,reading_society,6,noun,,,65,IELTS_Reading,,
lean,,reading_society,6,noun,,,65,IELTS_Reading,,
leap,,reading_society,6,noun,,,65,IELTS_Reading,,
learn,,reading_society,6,noun,,,65,IELTS_Reading,,
least,,reading_society,6,noun,,,65,IELTS_Reading,,
leather,,reading_society,6,noun,,,65,IELTS_Reading,,
left,,reading_society,6,noun,,,65,IELTS_Reading,,
legacy,,reading_society,6,noun,,,65,IELTS_Reading,,
legend,,reading_society,6,noun,,,65,IELTS_Reading,,
legitimate,,reading_society,6,noun,,,65,IELTS_Reading,,
leisure,,reading_society,6,noun,,,65,IELTS_Reading,,
lemon,,reading_society,6,noun,,,65,IELTS_Reading,,
lend,,reading_society,6,noun,,,65,IELTS_Reading,,
length,,reading_society,6,noun,,,65,IELTS_Reading,,
less,,reading_society,6,noun,,,65,IELTS_Reading,,
lessen,,reading_society,6,noun,,,65,IELTS_Reading,,
lesson,,reading_society,6,noun,,,65,IELTS_Reading,,
lest,,reading_society,6,noun,,,65,IELTS_Reading,,
let,,reading_society,6,noun,,,65,IELTS_Reading,,
letter,,reading_society,6,noun,,,65,IELTS_Reading,,
level,,reading_society,6,noun,,,65,IELTS_Reading,,
liable,,reading_society,6,noun,,,65,IELTS_Reading,,
librarian,,reading_society,6,noun,,,65,IELTS_Reading,,
lick,,reading_society,6,noun,,,65,IELTS_Reading,,
lid,,reading_society,6,noun,,,65,IELTS_Reading,,
lie,,reading_society,6,noun,,,65,IELTS_Reading,,
life,,reading_society,6,noun,,,65,IELTS_Reading,,
lifetime,,reading_society,6,noun,,,65,IELTS_Reading,,
lift,,reading_society,6,noun,,,65,IELTS_Reading,,
light,,reading_society,6,noun,,,65,IELTS_Reading,,
like,,reading_society,6,noun,,,65,IELTS_Reading,,
likely,,reading_society,6,noun,,,65,IELTS_Reading,,
limb,,reading_society,6,noun,,,65,IELTS_Reading,,
limit,,reading_society,6,noun,,,65,IELTS_Reading,,
limitation,,reading_society,6,noun,,,65,IELTS_Reading,,
limited,,reading_society,6,noun,,,65,IELTS_Reading,,
limp,,reading_society,6,noun,,,65,IELTS_Reading,,
line,,reading_society,6,noun,,,65,IELTS_Reading,,
linear,,reading_society,6,noun,,,65,IELTS_Reading,,
linen,,reading_society,6,noun,,,65,IELTS_Reading,,
linger,,reading_society,6,noun,,,65,IELTS_Reading,,
linguistic,,reading_society,6,noun,,,65,IELTS_Reading,,
lion,,reading_society,6,noun,,,65,IELTS_Reading,,
lip,,reading_society,6,noun,,,65,IELTS_Reading,,
liquor,,reading_society,6,noun,,,65,IELTS_Reading,,
list,,reading_society,6,noun,,,65,IELTS_Reading,,
listen,,reading_society,6,noun,,,65,IELTS_Reading,,
literary,,reading_society,6,noun,,,65,IELTS_Reading,,
literate,,reading_society,6,noun,,,65,IELTS_Reading,,
